subset,id,questionText,cluster_id,clusters
stack,24,"""like a duck takes to water"" vs ""like a fish takes to water""",0,"[[""'Take to something like a duck to water' means to learn how to do something very quickly and to enjoy doing it"", 'Like a duck takes to water has references in appropriate reference materials (e.g. books on idioms)']]"
stack,24,"""like a duck takes to water"" vs ""like a fish takes to water""",1,"[['Googling like a fish takes to water gets many hits', 'Teo Zhen Ren, the swimming sensation from Singapore, took to swimming like a fish takes to water', ""this quotation from a letter by Daniel Baker, from Port Lavaca, Texas, on June 26, 1848, reprinted in The Life and Labours of the Rev. Daniel Baker D.D.: Pastor and Evangelist (1858): 'O, it is pleasant to preach to a people who seem to be so eager to hear the word of life. It rouses me delightfully, and I feel as if I was in my own native element; or, as the saying is, like a fish in water.'"", ""'Take to something like a duck to water' is the original saying"", ""The 'took to water' part suggests they weren't always in the water""], ['both duck and fish take to water equally']]"
stack,24,"""like a duck takes to water"" vs ""like a fish takes to water""",3,[['They are blog sites']]
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,0,"[['Weeds are tenacious', 'Nothing is going to stop weeds from growing forever', ""Nothing you can do that won't be dangerous to your own health or cause other problems""], ['The pavers are already in place']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,1,"[[""If you don't want to use a chemical herbicide""], ['as shown in the attached picture']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,3,"[['Depending on your patience, and the number of weeds']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,4,"[[""Hunks of granite won't care""], ['Some cement pavers will']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,5,[['I have used vinegar']]
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,7,"[['Using flame can cause spalling, damaging the pavers']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,8,"[['Vinegar -- some recommend a high strength (10% acetic acid, or higher) solution']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,9,"[['ants dig through polymeric sand', ""polymeric sand doesn't work"", 'weeds pop up through polymeric sand']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,10,"[[""You should not spray with vinegar when it's cloudy""]]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,12,"[['It resists windborne seeds', 'It will stop most wind borne seeds from taking hold', 'It fills in the cracks and sets to a porous but weed resistant surface', 'A half and half sand and cement mix wet-down after paving would have considerably lessened the likelihood of weeds growing willy-nilly in an area which unfortunately, is right at my front gate', 'A base-mix of dry sand and cement would have done a lot to prevent all the weed-seeds in the soil growing into problem weeds']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,14,"[['Path Weedkiller treatments are designed for paved areas only', 'Path Weedkiller treatments contain an ingredient that sits in the cracks for a season to prevent regrowth']]"
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,18,[['sand or stone dust between the pavers will also result in dust that weeds can grow in']]
stack,25,How do I remove weeds and prevent them growing between the bricks in a paved area?,19,[['Boiling water poured on the weeds will kill them']]
stack,26,Has a libertarian party ever won a parliamentary election anywhere?,0,[['Fiona Patten is from the Australian Sex party']]
stack,26,Has a libertarian party ever won a parliamentary election anywhere?,2,"[['The party currently holds 9 of 57 seats in the legislature'], ['their presidential candidate achieved a full 20% of the popular vote in the 2010 presidential elections']]"
stack,26,Has a libertarian party ever won a parliamentary election anywhere?,3,"[['I have never heard of any libertarian party being in power', 'the movement generally favors the significant limiting of government']]"
stack,26,Has a libertarian party ever won a parliamentary election anywhere?,4,"[['The president Yeltsin then staged a coup and ordered to shoot the parliament building with tanks.'], ['This policy included: Transition to market economy, Large scale privatization without adequate compensation to the state, Radical cuts in state expenses, including military, science, medicine and education, Reduction of free education and healthcare services, Removal of state price control, Removal of state regulation of the currency market and circulation, Allowing free circulation of foreign currency, Deregulation of most markets, including food, alcohol, tobacco, pornographic production, public transportation, retail, banking, mass media, security services, Removal of protectionist barriers and easing border control, Introduction of private property on land, Legalization of possession of means of self-defence, Support for regional separatism, Removal of criminal punishment for consumption of drugs and homosexualism']]"
stack,26,Has a libertarian party ever won a parliamentary election anywhere?,5,[['The United Kingdom Independence Party calls itself a libertarian party']]
stack,26,Has a libertarian party ever won a parliamentary election anywhere?,6,"[['Many enterprises stopped paying or heavily delayed wages.', 'The economy of the country deteriorated.', 'Industrial production dropped more than a half.', 'Budget deficit and hyperinflation reached unseen heights.'], ['Ethnic conflicts sharpened.', 'Neo-Nazi, Jihadist and other extremist groups, as well as quasi-religious organizations flourished.', 'Several regions proclaimed sovereignty, including Chechen republic, which later led to a war.', 'Crime rate, drug consumption, prostitution and infectious diseases skyrocketed.'], ['Large scale frauds of the kind of Ponzi schemes and pyramids deprived millions of their possessions.']]"
stack,26,Has a libertarian party ever won a parliamentary election anywhere?,9,"[['Costa Rica has fairly low tax rates'], ['Costa Rica has no standing military'], ['Costa Rica has relatively libertarian laws with respect to personal property']]"
stack,26,Has a libertarian party ever won a parliamentary election anywhere?,10,"[['Estonian Reform Party has 33 seats of 101 member Riigikogu'], ['Estonian Reform Party is libertarian']]"
stack,27,How should I stay motivated every time I have a workout session?,0,"[['I have trouble keeping my workout sessions', ""You're not going to be motivated every day that you need to work out (or do anything else)"", ""I'm doing a basic workout like: 50 push ups, 30 dips, 15 pull ups, 20 diamond push ups and leg raises"", 'Discipline is the suppression of base desires, and is usually understood to be synonymous with restraint and self-control', 'Sometime I added additional weight'], ['Adhere to it'], ['Use a good program']]"
stack,27,How should I stay motivated every time I have a workout session?,2,"[['They are simply not grounded in reality', 'Not only do they set off a negative feedback loop that teaches us we can never achieve our goals']]"
stack,27,How should I stay motivated every time I have a workout session?,3,"[[""It's not from exhaustion, but from a lack of improvement and progression""]]"
stack,27,How should I stay motivated every time I have a workout session?,4,[['Having the motivation of someone else with you is one of the best motivators for me']]
stack,27,How should I stay motivated every time I have a workout session?,5,[['The external things mentioned above might help in a pinch']]
stack,27,How should I stay motivated every time I have a workout session?,6,"[['Having a couple different playlists with different song selections helps keep it interesting'], [""You are still an athlete so take care of your body even when you're not actively training"", 'Something up tempo and upbeat', 'The same exact thing every time gets very boring very fast']]"
